 "component","origin","license","copyright"
"@adobe/css-tools","git+https://github.com/adobe/css-tools.git","['MIT']","[' Copyright (c) 2022 Jean-Philippe Zolesio <holblin@gmail.com>', 'Copyright (c) 2012 TJ Holowaychuk <tj@vision-media.ca>']"
"@ampproject/remapping","git+https://github.com/ampproject/remapping.git","['Apache-2.0']","['Justin Ridgewell']"
"@apidevtools/json-schema-ref-parser","git+https://github.com/APIDevTools/json-schema-ref-parser.git","['JSON AND MIT']","['Copyright (c) 2015 James Messinger']"
"@apidevtools/openapi-schemas","git+https://github.com/APIDevTools/openapi-schemas.git","['MIT']","['Copyright (c) 2019 James Messinger']"
"@apidevtools/swagger-methods","git+https://github.com/APIDevTools/swagger-methods.git","['MIT']","['Copyright (c) 2015 James Messinger']"
"@apidevtools/swagger-parser","git+https://github.com/APIDevTools/swagger-parser.git","['MIT']","['Copyright (c) 2015 James Messinger']"
"@asamuzakjp/css-color","git+https://github.com/asamuzaK/cssColor.git","['MIT']","[' Beihang)', ' Copyright (c) 2024 asamuzaK (Kazz)', ' Copyright (c) 2024 asamuzaK (Kazz) (https://github.com/asamuzaK/)', ' ERCIM', ' Keio', 'Copyright (c) 2022 W3C(r) (MIT']"
"@asyncapi/avro-schema-parser","git+https://github.com/asyncapi/avro-schema-parser.git","['Apache-2.0']","['Copyright 2020 Francisco Mendez Vilas']"
"@asyncapi/openapi-schema-parser","git+https://github.com/asyncapi/openapi-schema-parser.git","['Apache-2.0']","['Copyright The Linux Foundation']"
"@asyncapi/parser","git://github.com/asyncapi/parser-js.git","['Apache-2.0']","[' Copyright Jeremy Ashkenas', ' Copyright OpenJS Foundation and other contributors <https://openjsf.org/>', ' DocumentCloud and Investigative Reporters & Editors', 'Copyright (c) Microsoft Corporation']"
"@asyncapi/protobuf-schema-parser","git+https://github.com/asyncapi/protobuf-schema-parser.git","['Apache-2.0']","['Copyright The Linux Foundation']"
"@asyncapi/react-component","git+https://github.com/asyncapi/asyncapi-react.git","['Apache-2.0']","[' (c) Cure53 and other contributors', ' Copyright (c) 2018 Sarah Drasner', ' Copyright (c) 2018-2019 SAP SE or an SAP affiliate company', ' Copyright (c) 2020-2021 AsyncAPI contributors', ' Copyright (c) Facebook', ' Copyright (c) Microsoft Corporation', ' Copyright Jeremy Ashkenas', ' Copyright OpenJS Foundation and other contributors <https://openjsf.org/>', ' DocumentCloud and Investigative Reporters & Editors', ' Inc. and its affiliates', '(c) Carl Baxter <carl@cbax.tech>']"
"@asyncapi/specs","git+https://github.com/asyncapi/spec-json-schemas.git","['Apache-2.0']","['Copyright The Linux Foundation']"
"@aws-crypto/crc32","git+ssh://git@github.com/aws/aws-sdk-js-crypto-helpers.git","['Apache-2.0']","[' Copyright Amazon.com Inc. or its affiliates. All Rights Reserved.', 'Copyright Amazon.com Inc. or its affiliates']"
"@aws-crypto/crc32c","git+ssh://git@github.com/aws/aws-sdk-js-crypto-helpers.git","['Apache-2.0']","[' Copyright Amazon.com Inc. or its affiliates. All Rights Reserved.', 'Copyright Amazon.com Inc. or its affiliates']"
"@aws-crypto/sha1-browser","git+ssh://git@github.com/aws/aws-sdk-js-crypto-helpers.git","['Apache-2.0']","['AWS Crypto Tools Team']"
"@aws-crypto/sha256-browser","git+ssh://git@github.com/aws/aws-sdk-js-crypto-helpers.git","['Apache-2.0']","['AWS Crypto Tools Team']"
"@aws-crypto/sha256-js","git+ssh://git@github.com/aws/aws-sdk-js-crypto-helpers.git","['Apache-2.0']","['AWS Crypto Tools Team']"
"@aws-crypto/supports-web-crypto","git+ssh://git@github.com/aws/aws-sdk-js-crypto-helpers.git","['Apache-2.0']","['AWS Crypto Tools Team']"
"@aws-crypto/util","git+ssh://git@github.com/aws/aws-sdk-js-crypto-helpers.git","['Apache-2.0']","[' Copyright Amazon.com Inc. or its affiliates. All Rights Reserved.', 'Copyright Amazon.com Inc. or its affiliates']"
"@aws-sdk/abort-controller","git+https://github.com/aws/aws-sdk-js-v3.git","['Apache-2.0']","[' Inc. or its affiliates', 'Copyright 2018-2020 Amazon.com']"
"@aws-sdk/client-codecommit","git+https://github.com/aws/aws-sdk-js-v3.git","['Apache-2.0']","['AWS SDK for JavaScript Team']"
"@aws-sdk/client-cognito-identity","git+https://github.com/aws/aws-sdk-js-v3.git","['Apache-2.0']","['AWS SDK for JavaScript Team']"
"@aws-sdk/client-s3","git+https://github.com/aws/aws-sdk-js-v3.git","['Apache-2.0']","[' Inc. or its affiliates', 'Copyright 2018-2020 Amazon.com']"
"@aws-sdk/client-sso","git+https://github.com/aws/aws-sdk-js-v3.git","['Apache-2.0']","[' Inc. or its affiliates', 'Copyright 2018-2020 Amazon.com']"
